Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
3/30/2021,2021,3,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037118,0.047,10,44,0.233333,0.3,5,3,0.45,1.1,7,1,16.770833,40.8,3,38
3/31/2021,2021,3,31,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030118,0.036000000000000004,8,33,0.204167,0.3,23,3,0.233333,0.5,7,0,17.558332999999998,29.7,6,27
4/1/2021,2021,4,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031764999999999995,0.036000000000000004,11,33,0.2,0.2,0,2,0.320833,0.5,9,0,6.904167,23.6,0,22
4/2/2021,2021,4,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034470999999999995,0.036000000000000004,9,33,0.2,0.2,0,2,0.541667,0.9,7,0,6.095833,11.3,19,10
4/3/2021,2021,4,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030294,0.042,9,39,0.2,0.3,22,3,0.6125,1.2,3,1,12.175,39.4,21,37
4/4/2021,2021,4,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042412,0.046,12,43,0.279167,0.4,11,5,0.858333,1.3,7,1,13.620833,26.1,8,25
4/5/2021,2021,4,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045647,0.049,9,45,0.2,0.2,0,2,0.4,0.7,7,0,6.541667,16.1,5,15
4/6/2021,2021,4,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034765,0.051,10,47,0.208333,0.3,22,3,0.683333,2.7,20,3,14.285714000000002,40,23,38
4/7/2021,2021,4,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.033353,0.04,9,37,0.270833,0.4,0,5,0.545833,1.1,4,1,13.241667,31.1,19,29
4/8/2021,2021,4,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031235,0.039,10,36,0.283333,0.4,7,5,0.45,1.6,7,1,16.716667,38.2,6,36
4/9/2021,2021,4,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023765,0.029,9,27,0.2,0.2,0,2,0.216667,0.4,12,0,14.304167,22.3,7,21
4/10/2021,2021,4,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.027765,0.035,11,32,0.2625,0.4,10,5,0.31666700000000003,0.8,9,0,16.858333,29.2,6,27
4/11/2021,2021,4,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034294,0.037000000000000005,17,34,0.2375,0.3,1,3,0.020833,0.1,0,0,7.325,20.4,1,19
4/12/2021,2021,4,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026353,0.029,7,27,0.2,0.2,0,2,0.231818,0.8,10,0,8.9375,16.5,14,15
4/13/2021,2021,4,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.033765,0.043,10,40,0.191667,0.2,0,2,0.4,1.2,4,1,11.204545,22.8,20,21
4/14/2021,2021,4,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032353,0.04,11,37,0.2875,0.4,9,5,0.558333,1.8,7,1,19.204167,37,5,35
4/15/2021,2021,4,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030882,0.034,11,31,0.204167,0.3,0,3,0.25416700000000003,0.5,19,0,10.479167,17.5,13,16
4/16/2021,2021,4,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023412,0.027000000000000003,21,25,0.2,0.2,0,2,0.5,0.8,6,0,9.191667,16.9,6,15
4/17/2021,2021,4,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030882,0.036000000000000004,9,33,0.15,0.2,0,2,0.508333,1,5,1,7,12.4,5,11
4/18/2021,2021,4,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021,0.037000000000000005,8,34,0.225,0.5,22,6,0.4375,0.9,23,0,13.2625,44.1,22,42
4/19/2021,2021,4,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028294,0.04,11,37,0.370833,0.5,0,6,0.8,2.4,7,3,20.775,35.8,23,33
4/20/2021,2021,4,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.044,0.05,10,46,0.258333,0.3,0,3,0.433333,0.9,6,0,16.627273000000002,42.4,0,40
4/21/2021,2021,4,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036706,0.043,7,40,0.195833,0.2,0,2,0.3375,0.6,4,0,10.1125,29.8,5,27
4/22/2021,2021,4,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037471,0.039,8,36,0.191667,0.2,2,2,0.420833,0.6,6,0,6.758333,10.4,4,9
4/23/2021,2021,4,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.043118,0.05,10,46,0.2125,0.3,21,3,0.5375,1.2,23,1,10.183333,22.2,20,21
4/24/2021,2021,4,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.048765,0.062,10,74,0.266667,0.3,0,3,0.75,1.6,2,1,12.220833,27.8,5,25
4/25/2021,2021,4,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.043882,0.05,9,46,0.225,0.3,0,3,0.308333,0.7,0,0,8.225,19.4,0,18
4/26/2021,2021,4,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042412,0.046,14,43,0.2,0.2,0,2,0.3,0.6,5,0,4.827273,8.2,19,8
4/27/2021,2021,4,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035,0.047,11,44,0.245833,0.3,7,3,0.795833,1.7,9,1,18.645833,36.9,21,34
4/28/2021,2021,4,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039176,0.05,14,46,0.3375,0.4,13,5,0.825,1.5,3,1,20.4625,42.5,13,40
4/29/2021,2021,4,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024941,0.034,21,31,0.55,0.8,10,9,0.675,1.4,9,1,32.975,65.2,9,63
4/30/2021,2021,4,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038706,0.042,10,39,0.195833,0.3,0,3,0.204167,0.3,0,0,4.154167,8.4,0,8
5/1/2021,2021,5,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034824,0.04,11,37,0.129167,0.3,23,3,0.308333,0.7,21,0,6.2625,25.6,20,24
5/2/2021,2021,5,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.042765,0.052000000000000005,12,48,0.216667,0.3,0,3,0.5625,0.9,1,0,9.5875,14.9,18,13
5/3/2021,2021,5,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034941,0.038,21,35,0.2,0.2,0,2,0.231818,0.8,6,0,8.316667,18.2,6,17
5/4/2021,2021,5,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037462,0.04,14,37,0.191667,0.2,0,2,0.079167,0.2,13,0,7.842857,13.2,7,12
5/5/2021,2021,5,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.020706,0.026,7,24,0.238889,0.3,15,3,0.116667,0.2,4,0,8.779167,23.5,17,22
5/6/2021,2021,5,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029471,0.035,9,32,0.13333299999999998,0.2,0,2,0.283333,0.7,20,0,7.1625,16.8,22,15
5/7/2021,2021,5,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035647000000000005,0.042,11,39,0.183333,0.2,0,2,0.31666700000000003,0.7,0,0,7.154167,13.8,5,12
5/8/2021,2021,5,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025647000000000003,0.033,9,31,0.195833,0.2,0,2,0.333333,0.8,1,0,8.383333,17.3,18,16
5/9/2021,2021,5,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034154000000000004,0.039,9,36,0.2,0.2,0,2,0.241667,0.5,5,0,7.85,15.7,17,14
5/10/2021,2021,5,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023824,0.032,8,30,0.191667,0.3,23,3,0.335,0.6,21,0,9.690909,27.3,22,25
5/11/2021,2021,5,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035471,0.042,10,39,0.216667,0.3,0,3,0.31666700000000003,0.9,4,0,7.366667,17.6,0,16
5/12/2021,2021,5,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025235,0.035,11,32,0.1125,0.2,21,2,0.425,2,21,3,7.75,27.4,21,25
5/13/2021,2021,5,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035706,0.045,10,42,0.17916700000000002,0.2,0,2,0.4,1.4,5,1,11.3,23.2,5,22
5/14/2021,2021,5,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039294,0.048,10,44,0.183333,0.2,0,2,0.425,1.1,5,1,12.416667,25.8,5,24
5/15/2021,2021,5,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039824,0.051,11,47,0.229167,0.3,5,3,0.4,0.7,4,0,12.291667,26.5,21,25
5/16/2021,2021,5,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037294,0.052000000000000005,10,48,0.2625,0.3,0,3,0.458333,0.9,8,0,13.370833,28.6,23,26
5/17/2021,2021,5,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.047,0.059,10,64,0.244444,0.3,0,3,0.428571,0.9,6,0,12.421739,22,0,21
5/18/2021,2021,5,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.052412,0.063,10,77,0.220833,0.3,6,3,0.45,0.9,4,0,13.9,28.7,6,26
5/19/2021,2021,5,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.053471000000000005,0.061,14,71,0.208333,0.3,1,3,0.495833,0.7,3,0,9.541667,18.1,6,17
5/20/2021,2021,5,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029941,0.042,9,39,0.2,0.2,0,2,0.395833,0.7,5,0,11.704167,21.5,5,20
5/21/2021,2021,5,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030294,0.043,11,40,0.2375,0.3,4,3,0.458333,0.9,10,0,17.9,30,2,28
5/22/2021,2021,5,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.049529,0.06,10,67,0.354167,0.6,7,7,0.55,1.1,7,1,16.183332999999998,31.5,4,29
5/23/2021,2021,5,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.034294,0.043,8,40,0.158333,0.3,0,3,0.233333,0.6,0,0,3.708333,8.3,0,8
5/24/2021,2021,5,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037000000000000005,0.04,9,37,0.1,0.1,0,1,0.190909,0.5,6,0,3.781818,7.2,22,7
5/25/2021,2021,5,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031059,0.043,10,40,0.166667,0.2,7,2,0.354167,0.5,5,0,11.340909,23.4,21,22
5/26/2021,2021,5,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040529,0.053,11,49,0.216667,0.3,13,3,0.375,0.5,5,0,14.079167000000002,21.4,6,20
5/27/2021,2021,5,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036412,0.043,11,40,0.166667,0.2,0,2,0.229167,0.6,20,0,6.225,13,0,12
5/28/2021,2021,5,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036941,0.039,8,36,0.1,0.1,0,1,0.175,0.4,0,0,3.516667,6,16,6
5/29/2021,2021,5,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028294,0.03,7,28,0.1,0.1,0,1,0.058333,0.1,2,0,3.425,5,9,5
5/30/2021,2021,5,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.018471,0.022,7,20,0.13333299999999998,0.2,13,2,0.120833,0.3,17,0,4.983333,8.7,17,8
5/31/2021,2021,5,31,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.017765,0.027000000000000003,12,25,0.120833,0.2,19,2,0.220833,0.3,6,0,6.945833,22.1,22,21
6/1/2021,2021,6,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031353,0.046,11,43,0.355556,0.7,6,8,0.313636,0.6,10,0,19.1625,29.2,9,27
6/2/2021,2021,6,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032059,0.041,12,38,0.241667,0.3,2,3,0.325,0.8,10,0,15.771429,33.5,9,31
6/3/2021,2021,6,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.01,0.018000000000000002,10,17,0.241667,0.3,14,3,0.17083299999999998,0.3,17,0,16.6,29.8,23,27
6/4/2021,2021,6,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021,0.035,10,32,0.258333,0.4,21,5,0.25,0.6,23,0,19.6375,46.7,20,43
6/5/2021,2021,6,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.060118,0.071,10,101,0.291667,0.4,0,5,0.608333,1.2,9,1,12.4125,25.9,0,24
6/6/2021,2021,6,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.052529,0.074,9,112,0.266667,0.3,0,3,0.733333,1.4,7,1,9.3625,26.3,20,25
6/7/2021,2021,6,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026353,0.057,8,58,0.295833,0.4,21,5,0.504545,0.8,6,0,18.7,35.1,22,33
6/8/2021,2021,6,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021588,0.04,9,37,0.3125,0.4,0,5,0.31666700000000003,0.6,6,0,19.854167,31.9,0,29
6/9/2021,2021,6,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036824,0.049,10,45,0.258333,0.3,0,3,0.354167,0.6,4,0,11.875,27.5,19,25
6/10/2021,2021,6,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038529,0.05,9,46,0.17083299999999998,0.3,0,3,0.404167,0.7,23,0,4.875,8.5,5,8
6/11/2021,2021,6,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028471,0.036000000000000004,9,33,0.166667,0.3,23,3,0.458333,1.4,23,1,5.683333,11.1,19,10
6/12/2021,2021,6,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.026059,0.033,10,31,0.17083299999999998,0.3,0,3,0.475,1.2,0,1,6.933333,15.8,22,14
6/13/2021,2021,6,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.037923,0.041,8,38,0.225,0.3,3,3,0.4625,0.7,6,0,9.975,22.8,0,21
6/14/2021,2021,6,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023647,0.032,11,30,0.15,0.2,0,2,0.32381,0.5,14,0,9.691667,15.7,6,14
6/15/2021,2021,6,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031471,0.043,9,40,0.191667,0.3,6,3,0.2875,0.4,4,0,7.257142999999999,19.3,4,18
6/16/2021,2021,6,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.033647,0.037000000000000005,9,34,0.1,0.1,0,1,0.31666700000000003,0.5,22,0,5.3875,8.8,23,8
6/17/2021,2021,6,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030529,0.043,10,40,0.1125,0.2,21,2,0.45,0.7,23,0,9.020833,23.5,23,22
6/18/2021,2021,6,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.056353,0.067,12,90,0.245833,0.3,1,3,0.716667,1.9,8,1,16.3875,32.2,2,30
6/19/2021,2021,6,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.046353,0.058,9,61,0.2,0.2,0,2,0.466667,0.7,7,0,8.016667,14.8,6,13
6/20/2021,2021,6,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.044059,0.062,10,74,0.216667,0.3,20,3,0.508333,0.7,10,0,8.741667,26.3,21,25
6/21/2021,2021,6,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028235000000000007,0.035,10,32,0.222222,0.4,1,5,0.318182,0.5,0,0,11.240909,23.3,0,22
6/22/2021,2021,6,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.016412,0.023,7,21,0.195833,0.2,0,2,0.420833,0.6,5,0,8.5,15.9,5,14
6/23/2021,2021,6,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029118,0.038,14,35,0.108333,0.2,22,2,0.308333,0.6,19,0,7.275,30.8,23,28
6/24/2021,2021,6,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036588,0.047,9,44,0.229167,0.4,5,5,0.583333,2.7,6,3,11.458333,30.7,3,28
6/25/2021,2021,6,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032353,0.044,10,41,0.14166700000000002,0.2,12,2,0.25,0.6,13,0,7.775,16,13,15
6/26/2021,2021,6,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.012882,0.02,9,19,0.108333,0.2,22,2,0.325,0.6,18,0,6.820833,12,20,11
6/27/2021,2021,6,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.018059,0.032,9,30,0.1875,0.2,0,2,0.558333,0.7,14,0,7.541666999999999,16.2,21,15
6/28/2021,2021,6,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029765,0.049,9,45,0.191667,0.2,0,2,0.5181819999999999,0.8,20,0,10.625,26.9,19,25
6/29/2021,2021,6,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.047588,0.069,10,97,0.2,0.2,0,2,0.775,1.2,8,1,10.62381,16.3,22,15
6/30/2021,2021,6,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.040412,0.06,9,67,0.2,0.2,0,2,0.8,1.5,6,1,9.733333,20.3,6,19
7/1/2021,2021,7,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030529,0.036000000000000004,8,33,0.2,0.2,0,2,0.45,0.7,10,0,12.170833,26.1,2,25
7/2/2021,2021,7,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024059,0.037000000000000005,11,34,0.2,0.2,0,2,0.570833,0.8,8,0,12.083333,23.4,7,22
7/3/2021,2021,7,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.011412,0.012,11,11,0.1,0.1,0,1,0.479167,0.5,0,0,3.616667,5,19,5
7/4/2021,2021,7,4,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025471,0.038,13,35,0.158333,0.3,22,3,0.795833,2.5,21,3,7.008333,23.2,22,22
7/5/2021,2021,7,5,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.035294,0.043,11,40,0.291667,0.5,4,6,0.804167,1.1,0,1,8.395833,16.1,20,15
7/6/2021,2021,7,6,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045294,0.062,10,74,0.294444,0.3,0,3,0.504762,0.9,10,0,11.395455,27.8,20,25
7/7/2021,2021,7,7,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.052706,0.069,11,97,0.308333,0.4,22,5,0.591667,1,21,1,14.170832999999998,26.8,7,25
7/8/2021,2021,7,8,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.028647,0.041,7,38,0.25,0.4,0,5,0.283333,0.7,0,0,8.191667,17.4,19,16
7/9/2021,2021,7,9,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.027235,0.032,14,30,0.15,0.3,0,3,0.25416700000000003,0.5,18,0,8.029167,22.3,20,21
7/10/2021,2021,7,10,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.030176,0.035,13,32,0.216667,0.3,0,3,0.091667,0.4,19,0,7.029167,17.3,19,16
7/11/2021,2021,7,11,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038235000000000005,0.047,11,44,0.2125,0.3,1,3,0.225,0.5,16,0,5.229167,12.4,0,11
7/12/2021,2021,7,12,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.031824,0.037000000000000005,11,34,0.2375,0.3,8,3,0.26818200000000003,0.4,6,0,11.370833,26.8,5,25
7/13/2021,2021,7,13,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.023294,0.027000000000000003,9,25,0.116667,0.2,0,2,0.279167,0.5,8,0,4.604762,6.9,19,6
7/14/2021,2021,7,14,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039588,0.054000000000000006,12,50,0.17916700000000002,0.3,20,3,0.3875,0.7,22,0,10.120833,23.5,22,22
7/15/2021,2021,7,15,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.047235,0.069,10,97,0.258333,0.3,0,3,0.520833,0.9,23,0,11.1625,22.3,22,21
7/16/2021,2021,7,16,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.043588,0.063,9,77,0.2625,0.3,0,3,0.658333,1.1,0,1,10.970833,19.3,23,18
7/17/2021,2021,7,17,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038471,0.053,7,49,0.3,0.3,0,3,0.45,0.8,10,0,10.45,19.9,15,18
7/18/2021,2021,7,18,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.029941,0.041,10,38,0.2125,0.3,0,3,0.395833,0.5,10,0,6.9583330000000005,11.7,9,10
7/19/2021,2021,7,19,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.021941,0.03,11,28,0.222222,0.4,23,5,0.345455,0.6,21,0,8.375,31.9,23,29
7/20/2021,2021,7,20,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.041294,0.048,10,44,0.5125,0.7,18,8,0.475,0.7,0,0,9.136364,24,0,23
7/21/2021,2021,7,21,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038882,0.051,9,47,0.4875,0.7,0,8,0.25,0.6,0,0,8.633333,23.4,6,22
7/22/2021,2021,7,22,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025529,0.035,8,32,0.233333,0.4,0,5,0.2125,0.6,19,0,5.908333,9.2,19,8
7/23/2021,2021,7,23,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024,0.036000000000000004,11,33,0.204167,0.3,22,3,0.470833,0.7,22,0,6.9875,16,23,15
7/24/2021,2021,7,24,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.045706,0.049,12,45,0.241667,0.3,0,3,0.533333,0.9,0,0,7.908333,19.6,0,18
7/25/2021,2021,7,25,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038176,0.044,9,41,0.225,0.3,18,3,0.508333,0.7,18,0,7.1875,12.5,19,11
7/26/2021,2021,7,26,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.038118,0.054000000000000006,9,50,0.34444400000000003,0.5,21,6,0.214286,0.5,22,0,10.783333,24.8,5,23
7/27/2021,2021,7,27,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.054706,0.072,11,105,0.4875,0.7,9,8,0.3,0.8,9,0,14.831818,44.2,9,42
7/28/2021,2021,7,28,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039412,0.043,14,40,0.225,0.3,0,3,0.095833,0.4,20,0,6.654167,11.3,8,10
7/29/2021,2021,7,29,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.039471,0.043,12,40,0.233333,0.3,0,3,0.041667,0.2,23,0,8.316667,20.8,22,19
7/30/2021,2021,7,30,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.032294,0.04,7,37,0.241667,0.3,0,3,0.079167,0.2,21,0,5.641667,12.2,0,11
7/31/2021,2021,7,31,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.025882,0.037000000000000005,11,34,0.145833,0.3,22,3,0.095833,0.3,20,0,6.3333330000000005,17.5,22,16
8/1/2021,2021,8,1,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.04,0.051,10,47,0.341667,0.6,5,7,0.183333,0.4,8,0,10.35,22.3,4,21
8/2/2021,2021,8,2,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.024706,0.032,8,30,0.2,0.2,0,2,0.059091,0.2,12,0,6.022727,15.3,0,14
8/3/2021,2021,8,3,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,0.036357,0.044,12,41,0.241667,0.3,7,3,0.283333,0.7,21,0,11.458333,27.7,23,25
